Mõõtmise aeg,elektrijuhtivus,hägusus,hapnik,pH
24.12.2022 09:10,1350,4.97,11.53,7.82
24.12.2022 09:05,1350,5.21,11.52,7.82
24.12.2022 09:00,1350,5.41,11.53,7.82
24.12.2022 08:55,1350,5.57,11.55,7.81
24.12.2022 08:50,1348,5.69,11.56,7.81
24.12.2022 08:45,1346,5.91,11.54,7.81
24.12.2022 08:40,1345,6.04,11.55,7.81
24.12.2022 08:35,1344,6.23,11.57,7.81
24.12.2022 08:30,1343,6.39,11.56,7.81
24.12.2022 08:25,1340,6.53,11.55,7.81
24.12.2022 08:20,1339,6.49,11.57,7.81
24.12.2022 08:15,1338,6.38,11.56,7.82
24.12.2022 08:10,1337,6.42,11.59,7.82
24.12.2022 08:05,1336,6.56,11.59,7.82
24.12.2022 08:00,1335,6.62,11.61,7.82
24.12.2022 07:55,1334,6.53,11.6,7.82
24.12.2022 07:50,1334,6.55,11.61,7.82
24.12.2022 07:45,1334,6.65,11.6,7.82
24.12.2022 07:40,1335,6.83,11.6,7.82
24.12.2022 07:35,1335,6.81,11.59,7.82
24.12.2022 07:30,1334,8.25,11.62,7.82
24.12.2022 07:25,1333,8.38,11.58,7.82
24.12.2022 07:20,1334,8.45,11.62,7.82
24.12.2022 07:15,1333,8.58,11.62,7.82
24.12.2022 07:10,1332,8.68,11.61,7.81
24.12.2022 07:05,1330,9.02,11.62,7.82
24.12.2022 07:00,1329,9.48,11.61,7.81
24.12.2022 06:55,1328,9.62,11.63,7.81
24.12.2022 06:50,1326,9.68,11.63,7.81
24.12.2022 06:45,1325,9.9,11.62,7.81
24.12.2022 06:40,1325,8.66,11.63,7.81
24.12.2022 06:35,1325,8.76,11.64,7.81
24.12.2022 06:30,1324,10.96,11.67,7.81
24.12.2022 06:25,1324,12.92,11.64,7.81
24.12.2022 06:20,1324,14.9,11.67,7.81
24.12.2022 06:15,1325,15.7,11.66,7.82
24.12.2022 06:10,1327,18.35,11.68,7.82
24.12.2022 06:05,1328,21.26,11.68,7.82
24.12.2022 06:00,1329,21.84,11.69,7.81
24.12.2022 05:55,1331,27.65,11.69,7.82
24.12.2022 05:50,1333,32.14,11.71,7.82
24.12.2022 05:45,1336,33.72,11.68,7.82
24.12.2022 05:40,1337,36.65,11.76,7.82
24.12.2022 05:35,1339,38.25,11.75,7.82
24.12.2022 05:30,1339,38.69,11.75,7.82
24.12.2022 05:25,1340,41.01,11.75,7.82
24.12.2022 05:20,1340,41.46,11.77,7.81
24.12.2022 05:15,1338,41.97,11.76,7.81
24.12.2022 05:10,1336,46.5,11.76,7.81
24.12.2022 05:05,1332,42.44,11.73,7.81
24.12.2022 05:00,1328,39.68,11.75,7.81
24.12.2022 04:55,1323,44.91,11.76,7.8
24.12.2022 04:50,1319,38.04,11.74,7.8
24.12.2022 04:45,1315,31.88,11.77,7.81
24.12.2022 04:40,1311,96.11,11.76,7.81
24.12.2022 04:35,1309,47.23,11.77,7.8
24.12.2022 04:30,1307,49.51,11.8,7.8
24.12.2022 04:25,1307,52.09,11.79,7.8
24.12.2022 04:20,1306,46.04,11.8,7.8
24.12.2022 04:15,1307,44.83,11.79,7.81
24.12.2022 04:10,1308,44.13,11.8,7.81
24.12.2022 04:05,1309,35.23,11.83,7.81
24.12.2022 04:00,1310,25.38,11.8,7.81
24.12.2022 03:55,1312,90.96,11.79,7.81
24.12.2022 03:50,1313,40.97,11.8,7.81
24.12.2022 03:45,1314,41.53,11.81,7.82
24.12.2022 03:40,1315,42.02,11.79,7.82
24.12.2022 03:35,1316,45.13,11.82,7.82
24.12.2022 03:30,1318,43.46,11.8,7.82
24.12.2022 03:25,1320,44.93,11.79,7.82
24.12.2022 03:20,1322,49.29,11.82,7.82
24.12.2022 03:15,1323,48.34,11.8,7.82
24.12.2022 03:10,1326,47.36,11.79,7.82
24.12.2022 03:05,1328,52.23,11.8,7.82
24.12.2022 03:00,1329,52.31,11.8,7.82
24.12.2022 02:55,1330,49.96,11.8,7.82
24.12.2022 02:50,1332,51.88,11.8,7.81
24.12.2022 02:45,1334,52.07,11.77,7.82
24.12.2022 02:40,1335,52.95,11.8,7.82
24.12.2022 02:35,1336,55.29,11.8,7.82
24.12.2022 02:30,1335,52.54,11.8,7.82
24.12.2022 02:25,1335,53.26,11.78,7.81
24.12.2022 02:20,1333,58.24,11.78,7.81
24.12.2022 02:15,1330,47.94,11.8,7.81
24.12.2022 02:10,1325,33.06,11.78,7.81
24.12.2022 02:05,1319,133.12,11.77,7.81
24.12.2022 02:00,1312,50.16,11.76,7.81
24.12.2022 01:55,1303,48.8,11.75,7.81
24.12.2022 01:50,1295,48.06,11.77,7.81
24.12.2022 01:45,1288,52.94,11.78,7.81
24.12.2022 01:40,1281,51.02,11.78,7.81
24.12.2022 01:35,1274,50.4,11.75,7.81
24.12.2022 01:30,1268,52.42,11.77,7.81
24.12.2022 01:25,1265,49.26,11.78,7.82
24.12.2022 01:20,1261,51.66,11.78,7.82
24.12.2022 01:15,1260,55.27,11.81,7.82
24.12.2022 01:10,1259,52.09,11.8,7.83
24.12.2022 01:05,1259,51.3,11.8,7.83
24.12.2022 01:00,1259,55.96,11.77,7.83
24.12.2022 00:55,1259,48.91,11.77,7.83
24.12.2022 00:50,1259,45.04,11.77,7.83
24.12.2022 00:45,1259,94.23,11.76,7.83
24.12.2022 00:40,1259,47.2,11.75,7.83
24.12.2022 00:35,1259,46.06,11.74,7.83
24.12.2022 00:30,1260,43.7,11.74,7.83
24.12.2022 00:25,1259,36.07,11.73,7.83
24.12.2022 00:20,1259,31.96,11.71,7.83
24.12.2022 00:15,1259,111.99,11.73,7.84
24.12.2022 00:10,1259,55.19,11.7,7.84
24.12.2022 00:05,1259,44.44,11.71,7.84
24.12.2022 00:00,1260,24.63,11.72,7.84
23.12.2022 23:55,1261,102.9,11.71,7.84
23.12.2022 23:50,1262,39.37,11.73,7.84
23.12.2022 23:45,1263,30.31,11.72,7.84
23.12.2022 23:40,1264,95.64,11.71,7.84
23.12.2022 23:35,1264,95.29,11.72,7.84
23.12.2022 23:30,1265,50.01,11.72,7.84
23.12.2022 23:25,1265,55.71,11.71,7.84
23.12.2022 23:20,1265,47.84,11.73,7.84
23.12.2022 23:15,1264,46.4,11.72,7.84
23.12.2022 23:10,1263,120.71,11.71,7.84
23.12.2022 23:05,1262,53.64,11.72,7.84
23.12.2022 23:00,1259,51.66,11.72,7.84
23.12.2022 22:55,1256,109.08,11.73,7.84
23.12.2022 22:50,1252,117.95,11.72,7.84
23.12.2022 22:45,1247,128.83,11.71,7.84
23.12.2022 22:40,1244,164.99,11.7,7.84
23.12.2022 22:35,1240,130.61,11.7,7.84
23.12.2022 22:30,1236,44.81,11.69,7.84
23.12.2022 22:25,1233,95.23,11.69,7.84
23.12.2022 22:20,1230,43.32,11.7,7.84
23.12.2022 22:15,1228,42.67,11.71,7.84
23.12.2022 22:10,1226,41.87,11.7,7.85
23.12.2022 22:05,1224,47.46,11.71,7.85
23.12.2022 22:00,1222,40.18,11.71,7.85
23.12.2022 21:55,1221,29.22,11.71,7.85
23.12.2022 21:50,1220,104.16,11.72,7.85
23.12.2022 21:45,1219,56.69,11.7,7.85
23.12.2022 21:40,1217,57.42,11.7,7.85
23.12.2022 21:35,1216,60.85,11.69,7.85
23.12.2022 21:30,1215,50.43,11.71,7.85
23.12.2022 21:25,1213,33.73,11.7,7.85
23.12.2022 21:20,1210,95.69,11.71,7.85
23.12.2022 21:15,1209,42.38,11.67,7.85
23.12.2022 21:10,1207,30.45,11.7,7.85
23.12.2022 21:05,1206,104.12,11.68,7.85
23.12.2022 21:00,1204,55.22,11.69,7.85
23.12.2022 20:55,1203,50.27,11.7,7.84
23.12.2022 20:50,1202,176.6,11.69,7.84
23.12.2022 20:45,1200,121,11.7,7.84
23.12.2022 20:40,1199,47.98,11.71,7.84
23.12.2022 20:35,1198,156.19,11.72,7.83
23.12.2022 20:30,1198,139.07,11.72,7.84
23.12.2022 20:25,1197,48.51,11.72,7.83
23.12.2022 20:20,1197,23.21,11.71,7.83
23.12.2022 20:15,1198,98.6,11.74,7.83
23.12.2022 20:10,1198,56.12,11.72,7.83
23.12.2022 20:05,1199,57.43,11.72,7.83
23.12.2022 20:00,1201,64.45,11.74,7.84
23.12.2022 19:55,1203,57.73,11.75,7.83
23.12.2022 19:50,1205,47.52,11.72,7.82
23.12.2022 19:45,1207,143.38,11.74,7.82
23.12.2022 19:40,1209,57.05,11.73,7.82
23.12.2022 19:35,1211,43.94,11.73,7.81
23.12.2022 19:30,1212,133.6,11.77,7.82
23.12.2022 19:25,1214,58.95,11.71,7.82
23.12.2022 19:20,1217,46.4,11.74,7.82
23.12.2022 19:15,1219,138.02,11.73,7.82
23.12.2022 19:10,1222,44.24,11.72,7.82
23.12.2022 19:05,1225,36.48,11.71,7.82
23.12.2022 19:00,1228,98.44,11.72,7.82
23.12.2022 18:55,1230,50.49,11.72,7.82
23.12.2022 18:50,1232,51.13,11.73,7.82
23.12.2022 18:45,1232,92.24,11.72,7.83
23.12.2022 18:40,1233,48.94,11.74,7.83
23.12.2022 18:35,1232,47.82,11.73,7.82
23.12.2022 18:30,1231,47.54,11.75,7.82
23.12.2022 18:25,1230,41.3,11.78,7.82
23.12.2022 18:20,1230,35.73,11.76,7.82
23.12.2022 18:15,1228,31.29,11.81,7.82
23.12.2022 18:10,1227,103.38,11.78,7.82
23.12.2022 18:05,1227,45.79,11.79,7.82
23.12.2022 18:00,1228,42.88,11.81,7.83
23.12.2022 17:55,1230,43.15,11.81,7.83
23.12.2022 17:50,1232,41.47,11.82,7.83
23.12.2022 17:45,1234,40.1,11.82,7.83
23.12.2022 17:40,1238,40.8,11.8,7.83
23.12.2022 17:35,1241,35.55,11.83,7.84
23.12.2022 17:30,1245,32.13,11.82,7.84
23.12.2022 17:25,1249,30.58,11.8,7.84
23.12.2022 17:20,1252,30.27,11.8,7.84
23.12.2022 17:15,1254,29.6,11.77,7.84
23.12.2022 17:10,1256,28.74,11.75,7.83
23.12.2022 17:05,1258,28.42,11.77,7.83
23.12.2022 17:00,1259,27.9,11.77,7.83
23.12.2022 16:55,1259,27.35,11.76,7.83
23.12.2022 16:50,1259,27.46,11.78,7.83
23.12.2022 16:45,1258,26.24,11.78,7.83
23.12.2022 16:40,1255,24.87,11.79,7.83
23.12.2022 16:35,1252,26.14,11.78,7.83
23.12.2022 16:30,1250,23.13,11.78,7.83
23.12.2022 16:25,1247,22.33,11.77,7.83
23.12.2022 16:20,1244,23.76,11.76,7.83
23.12.2022 16:15,1242,23.04,11.75,7.83
23.12.2022 16:10,1241,22.01,11.78,7.83
23.12.2022 16:05,1242,24.04,11.78,7.83
23.12.2022 16:00,1240,22.76,11.77,7.83
23.12.2022 15:55,1241,22.66,11.77,7.84
23.12.2022 15:50,1242,25.31,11.77,7.84
23.12.2022 15:45,1243,24.25,11.77,7.84
23.12.2022 15:40,1244,23.76,11.78,7.84
23.12.2022 15:35,1245,23.15,11.78,7.84
23.12.2022 15:30,1246,23,11.77,7.84
23.12.2022 15:25,1246,22.36,11.77,7.83
23.12.2022 15:20,1247,21.75,11.79,7.83
23.12.2022 15:15,1247,22.02,11.79,7.84
23.12.2022 15:10,1248,21.66,11.78,7.84
23.12.2022 15:05,1247,21.15,11.77,7.84
23.12.2022 15:00,1247,19.8,11.78,7.83
23.12.2022 14:55,1248,19.62,11.78,7.84
23.12.2022 14:50,1249,18.54,11.8,7.84
23.12.2022 14:45,1249,21.27,11.81,7.84
23.12.2022 14:40,1249,20.83,11.83,7.84
23.12.2022 14:35,1250,20.32,11.85,7.84
23.12.2022 14:30,1251,22.24,11.83,7.84
23.12.2022 14:25,1253,20.65,11.84,7.84
23.12.2022 14:20,1255,21.13,11.87,7.84
23.12.2022 14:15,1256,22.55,11.81,7.84
23.12.2022 14:10,1258,23.04,11.83,7.83
23.12.2022 14:05,1260,23.12,11.83,7.83
23.12.2022 14:00,1263,25.7,11.83,7.83
23.12.2022 13:55,1265,25.88,11.82,7.83
23.12.2022 13:50,1269,25.82,11.86,7.83
23.12.2022 13:45,1272,25.23,11.81,7.83
23.12.2022 13:40,1275,24.66,11.83,7.83
23.12.2022 13:35,1278,24.22,11.82,7.83
23.12.2022 13:30,1281,22.67,11.82,7.83
23.12.2022 13:25,1283,22.27,11.79,7.83
23.12.2022 13:20,1284,21.72,11.79,7.83
23.12.2022 13:15,1285,20.67,11.8,7.83
23.12.2022 13:10,1286,18.97,11.83,7.83
23.12.2022 13:05,1285,17.7,11.8,7.83
23.12.2022 13:00,1285,16.86,11.81,7.83
23.12.2022 12:55,1283,18.67,11.8,7.83
23.12.2022 12:50,1281,18.61,11.81,7.82
23.12.2022 12:45,1278,18.01,11.82,7.82
23.12.2022 12:40,1274,19.01,11.85,7.82
23.12.2022 12:35,1269,18.63,11.84,7.82
23.12.2022 12:30,1264,17.6,11.85,7.82
23.12.2022 12:25,1259,19.54,11.86,7.82
23.12.2022 12:20,1254,19.68,11.86,7.82
23.12.2022 12:15,1249,18.78,11.85,7.82
23.12.2022 12:10,1245,20.06,11.86,7.82
23.12.2022 12:05,1242,19.56,11.86,7.82
23.12.2022 12:00,1239,18.74,11.85,7.82
23.12.2022 11:55,1237,18.41,11.87,7.82
23.12.2022 11:50,1236,20.38,11.85,7.83
23.12.2022 11:45,1234,20.64,11.85,7.83
23.12.2022 11:40,1234,20.14,11.85,7.83
23.12.2022 11:35,1235,20.85,11.87,7.83
23.12.2022 11:30,1235,20.76,11.85,7.83
23.12.2022 11:25,1235,20.53,11.88,7.83
23.12.2022 11:20,1236,21.84,11.85,7.84
23.12.2022 11:15,1236,23.06,11.88,7.84
23.12.2022 11:10,1238,23.25,11.89,7.84
23.12.2022 11:05,1238,25.8,11.89,7.84
23.12.2022 11:00,1237,24.86,11.88,7.84
23.12.2022 10:55,1235,25.44,11.87,7.84
23.12.2022 10:50,1232,27.21,11.87,7.84
23.12.2022 10:45,1229,26.13,11.86,7.84
23.12.2022 10:40,1225,26.94,11.88,7.84
23.12.2022 10:35,1223,29.32,11.85,7.84
23.12.2022 10:30,1220,27.63,11.88,7.84
23.12.2022 10:25,1216,26.32,11.86,7.84
23.12.2022 10:20,1212,29.54,11.86,7.84
23.12.2022 10:15,1208,27.66,11.89,7.84
23.12.2022 10:10,1206,26.44,11.89,7.84
23.12.2022 10:05,1205,124.35,11.9,7.84
23.12.2022 10:00,1203,117.81,11.9,7.84
23.12.2022 09:55,1202,51.61,11.91,7.84
23.12.2022 09:50,1201,135.96,11.92,7.83
23.12.2022 09:45,1200,127.92,11.91,7.83
23.12.2022 09:40,1199,139.04,11.91,7.84
23.12.2022 09:35,1199,166.92,11.9,7.83
23.12.2022 09:30,1198,144.19,11.91,7.83
23.12.2022 09:25,1197,92.35,11.93,7.83
23.12.2022 09:20,1197,28.59,11.9,7.83
23.12.2022 09:15,1197,157.93,11.92,7.83
23.12.2022 09:10,1197,140.78,11.9,7.83
23.12.2022 09:05,1196,24.72,11.9,7.83
23.12.2022 09:00,1196,158.08,11.9,7.83
23.12.2022 08:55,1195,142.91,11.91,7.83
23.12.2022 08:50,1195,36.81,11.9,7.83
23.12.2022 08:45,1194,108.07,11.88,7.83
23.12.2022 08:40,1193,66.43,11.88,7.83
23.12.2022 08:35,1192,50.56,11.88,7.83
23.12.2022 08:30,1191,147.15,11.9,7.83
23.12.2022 08:25,1190,152.58,11.9,7.83
23.12.2022 08:20,1189,165.01,11.89,7.82
23.12.2022 08:15,1188,180.54,11.87,7.82
23.12.2022 08:10,1187,175.27,11.87,7.82
23.12.2022 08:05,1188,183.62,11.87,7.82
23.12.2022 08:00,1187,205.87,11.89,7.82
23.12.2022 07:55,1185,155.17,11.9,7.82
23.12.2022 07:50,1185,132.17,11.9,7.82
23.12.2022 07:45,1184,366.87,11.89,7.82
23.12.2022 07:40,1182,181.95,11.87,7.82
23.12.2022 07:35,1181,46.57,11.88,7.82
23.12.2022 07:30,1180,25.43,11.87,7.82
23.12.2022 07:25,1178,184.31,11.93,7.82
23.12.2022 07:20,1177,132.34,11.91,7.82
23.12.2022 07:15,1176,74.33,11.9,7.82
23.12.2022 07:10,1175,367.07,11.91,7.82
23.12.2022 07:05,1175,137.85,11.91,7.81
23.12.2022 07:00,1174,130.24,11.93,7.81
23.12.2022 06:55,1173,139.36,11.93,7.81
23.12.2022 06:50,1172,112.28,11.93,7.81
23.12.2022 06:45,1171,102.79,11.94,7.81
23.12.2022 06:40,1170,116.69,11.94,7.81
23.12.2022 06:35,1169,94.91,11.94,7.82
23.12.2022 06:30,1169,69.51,11.94,7.82
23.12.2022 06:25,1170,363.6,11.95,7.82
23.12.2022 06:20,1169,181.84,11.95,7.82
23.12.2022 06:15,1169,178.25,11.94,7.82
23.12.2022 06:10,1169,197.13,11.95,7.82
23.12.2022 06:05,1169,180.96,11.95,7.82
23.12.2022 06:00,1169,173.32,11.95,7.82
23.12.2022 05:55,1170,206.33,11.93,7.82
23.12.2022 05:50,1171,129.15,11.95,7.82
23.12.2022 05:45,1172,56.15,11.94,7.82
23.12.2022 05:40,1173,31.36,11.94,7.82
23.12.2022 05:35,1174,144.03,11.94,7.82
23.12.2022 05:30,1174,54.65,11.94,7.82
23.12.2022 05:25,1176,32.16,11.87,7.82
23.12.2022 05:20,1177,126.01,11.85,7.82
23.12.2022 05:15,1178,49.45,11.86,7.82
23.12.2022 05:10,1179,37.3,11.84,7.82
23.12.2022 05:05,1179,117.27,11.84,7.82
23.12.2022 05:00,1180,57.28,11.83,7.82
23.12.2022 04:55,1179,40.67,11.81,7.82
23.12.2022 04:50,1179,108.17,11.83,7.82
23.12.2022 04:45,1179,58.79,11.82,7.82
23.12.2022 04:40,1179,42.56,11.82,7.82
23.12.2022 04:35,1179,162.11,11.81,7.82
23.12.2022 04:30,1178,51.7,11.8,7.82
23.12.2022 04:25,1178,43.63,11.77,7.82
23.12.2022 04:20,1177,102.51,11.8,7.82
23.12.2022 04:15,1177,41.84,11.79,7.82
23.12.2022 04:10,1176,40.72,11.76,7.82
23.12.2022 04:05,1176,41.02,11.78,7.82
23.12.2022 04:00,1174,38.33,11.77,7.82
23.12.2022 03:55,1173,38.22,11.76,7.82
23.12.2022 03:50,1171,38.98,11.75,7.82
23.12.2022 03:45,1170,42.42,11.73,7.82
23.12.2022 03:40,1168,39.04,11.73,7.82
23.12.2022 03:35,1166,40.64,11.73,7.82
23.12.2022 03:30,1165,44.16,11.71,7.82
23.12.2022 03:25,1163,39.05,11.73,7.82
23.12.2022 03:20,1161,39.1,11.73,7.82
23.12.2022 03:15,1160,104.56,11.71,7.82
23.12.2022 03:10,1159,44.1,11.7,7.82
23.12.2022 03:05,1159,44.14,11.71,7.81
23.12.2022 03:00,1158,47.23,11.71,7.81
23.12.2022 02:55,1158,43.51,11.7,7.81
23.12.2022 02:50,1158,34.2,11.73,7.82
23.12.2022 02:45,1158,158.51,11.72,7.81
23.12.2022 02:40,1159,57.21,11.71,7.81
23.12.2022 02:35,1160,42.73,11.69,7.81
23.12.2022 02:30,1160,105.62,11.7,7.81
23.12.2022 02:25,1161,43.36,11.7,7.81
23.12.2022 02:20,1162,34.17,11.7,7.81
23.12.2022 02:15,1162,124.47,11.72,7.81
23.12.2022 02:10,1163,97.22,11.72,7.81
23.12.2022 02:05,1164,52.11,11.72,7.81
23.12.2022 02:00,1164,38.91,11.73,7.81
23.12.2022 01:55,1164,123.15,11.71,7.81
23.12.2022 01:50,1165,50.33,11.71,7.81
23.12.2022 01:45,1164,42.64,11.75,7.81
23.12.2022 01:40,1164,131.27,11.77,7.81
23.12.2022 01:35,1163,51.15,11.74,7.81
23.12.2022 01:30,1163,41.35,11.74,7.81
23.12.2022 01:25,1163,135.88,11.75,7.81
23.12.2022 01:20,1163,40.39,11.73,7.8
23.12.2022 01:15,1162,39.6,11.74,7.81
23.12.2022 01:10,1162,148.7,11.73,7.8
23.12.2022 01:05,1162,146.09,11.74,7.8
23.12.2022 01:00,1162,148.52,11.72,7.8
23.12.2022 00:55,1161,160.24,11.71,7.8
23.12.2022 00:50,1160,139.01,11.72,7.8
23.12.2022 00:45,1160,144.47,11.71,7.8
23.12.2022 00:40,1159,166.05,11.73,7.81
23.12.2022 00:35,1159,126.83,11.73,7.81
23.12.2022 00:30,1158,139.59,11.75,7.81
23.12.2022 00:25,1159,213.03,11.74,7.8
23.12.2022 00:20,1159,61.15,11.75,7.8
23.12.2022 00:15,1161,50.38,11.77,7.8
23.12.2022 00:10,1162,53.92,11.74,7.81
23.12.2022 00:05,1164,81.5,11.77,7.81
23.12.2022 00:00,1167,74.88,11.76,7.81
22.12.2022 23:55,1170,81.83,11.79,7.81
22.12.2022 23:50,1172,105.02,11.8,7.81
22.12.2022 23:45,1174,58.39,11.8,7.82
22.12.2022 23:40,1176,51.1,11.8,7.82
22.12.2022 23:35,1178,124.65,11.82,7.82
22.12.2022 23:30,1179,52.8,11.79,7.82
22.12.2022 23:25,1179,50.52,11.78,7.82
22.12.2022 23:20,1180,111.23,11.78,7.82
22.12.2022 23:15,1181,62.74,11.79,7.81
22.12.2022 23:10,1183,45.33,11.77,7.81
22.12.2022 23:05,1183,128.61,11.76,7.81
22.12.2022 23:00,1184,120.16,11.78,7.8
22.12.2022 22:55,1184,47.41,11.76,7.8
22.12.2022 22:50,1183,119.34,11.77,7.8
22.12.2022 22:45,1182,116.35,11.79,7.8
22.12.2022 22:40,1179,122.05,11.78,7.8
22.12.2022 22:35,1175,172.04,11.77,7.8
22.12.2022 22:30,1172,57.7,11.77,7.8
22.12.2022 22:25,1168,46.63,11.76,7.79
22.12.2022 22:20,1165,36.98,11.78,7.79
22.12.2022 22:15,1161,105.54,11.75,7.79
22.12.2022 22:10,1157,48.17,11.76,7.79
22.12.2022 22:05,1154,47.76,11.76,7.79
22.12.2022 22:00,1151,49.43,11.76,7.79
22.12.2022 21:55,1149,49.48,11.75,7.79
22.12.2022 21:50,1149,49.34,11.77,7.79
22.12.2022 21:45,1148,49.23,11.78,7.79
22.12.2022 21:40,1148,47.68,11.76,7.79
22.12.2022 21:35,1148,47.2,11.77,7.79
22.12.2022 21:30,1147,49.47,11.81,7.79
22.12.2022 21:25,1146,46.88,11.79,7.79
22.12.2022 21:20,1144,44.82,11.8,7.79
22.12.2022 21:15,1142,44.21,11.81,7.79
22.12.2022 21:10,1141,41.92,11.8,7.79
22.12.2022 21:05,1138,41.17,11.76,7.79
22.12.2022 21:00,1136,41.22,11.83,7.79
22.12.2022 20:55,1134,42.85,11.94,7.79
22.12.2022 20:50,1132,44.47,11.95,7.79
22.12.2022 20:45,1130,44.3,11.95,7.79
22.12.2022 20:40,1128,41.85,11.95,7.79
22.12.2022 20:35,1128,41.77,11.95,7.8
22.12.2022 20:30,1127,42.19,11.95,7.8
22.12.2022 20:25,1126,43.21,11.96,7.8
22.12.2022 20:20,1125,45.25,11.96,7.8
22.12.2022 20:15,1123,47.31,11.97,7.8
22.12.2022 20:10,1120,50.66,11.96,7.8
22.12.2022 20:05,1118,48.51,11.95,7.8
22.12.2022 20:00,1115,46.19,11.95,7.8
22.12.2022 19:55,1112,95.94,11.99,7.8
22.12.2022 19:50,1109,55.9,11.97,7.8
22.12.2022 19:45,1106,56.37,11.97,7.8
22.12.2022 19:40,1103,58.55,11.97,7.8
22.12.2022 19:35,1101,57.8,11.99,7.8
22.12.2022 19:30,1097,60.77,11.99,7.8
22.12.2022 19:25,1096,65.93,11.98,7.8
22.12.2022 19:20,1095,64.15,11.99,7.8
22.12.2022 19:15,1093,48.2,12.01,7.8
22.12.2022 19:10,1092,104.52,12.03,7.8
22.12.2022 19:05,1091,108.55,12,7.8
22.12.2022 19:00,1090,112.26,12.02,7.8
22.12.2022 18:55,1089,118.22,12.04,7.8
22.12.2022 18:50,1088,113.53,12.02,7.81
22.12.2022 18:45,1088,109.34,12.04,7.81
22.12.2022 18:40,1087,111.38,12.03,7.81
22.12.2022 18:35,1087,125.43,12.08,7.81
22.12.2022 18:30,1086,107.37,12.03,7.81
22.12.2022 18:25,1085,102.51,12.04,7.81
22.12.2022 18:20,1084,130.13,12.06,7.81
22.12.2022 18:15,1083,58.02,12.05,7.81
22.12.2022 18:10,1082,57.1,12.03,7.81
22.12.2022 18:05,1082,57.07,12.07,7.81
22.12.2022 18:00,1081,53.97,12.05,7.81
22.12.2022 17:55,1081,51.25,12.04,7.81
22.12.2022 17:50,1079,52.68,12.01,7.81
22.12.2022 17:45,1079,50.57,12.02,7.81
22.12.2022 17:40,1079,50.67,12.05,7.81
22.12.2022 17:35,1080,51.06,12.03,7.81
22.12.2022 17:30,1081,49.4,12.03,7.81
22.12.2022 17:25,1081,48.48,12.01,7.81
22.12.2022 17:20,1080,49.28,12.03,7.81
22.12.2022 17:15,1081,49.75,12.01,7.81
22.12.2022 17:10,1082,50.54,12.04,7.82
22.12.2022 17:05,1084,226.67,12.06,7.82
22.12.2022 17:00,1086,54.65,12.05,7.82
22.12.2022 16:55,1087,51.78,12.04,7.82
22.12.2022 16:50,1088,51.76,12.07,7.82
22.12.2022 16:45,1089,52.65,12.05,7.82
22.12.2022 16:40,1090,49.37,12.04,7.82
22.12.2022 16:35,1091,49.24,12.04,7.82
22.12.2022 16:30,1092,51.62,12.05,7.83
22.12.2022 16:25,1093,45.27,12.03,7.83
22.12.2022 16:20,1094,45.86,12.02,7.82
22.12.2022 16:15,1096,105.05,12,7.82
22.12.2022 16:10,1097,51.65,12,7.82
22.12.2022 16:05,1099,47.13,12.01,7.82
22.12.2022 16:00,1101,130.97,12,7.82
22.12.2022 15:55,1104,51.36,11.98,7.82
22.12.2022 15:50,1106,42.48,11.96,7.82
22.12.2022 15:45,1110,73.44,12,7.82
22.12.2022 15:40,1113,70.48,11.98,7.82
22.12.2022 15:35,1117,73.79,11.92,7.82
22.12.2022 15:30,1121,75.88,11.91,7.82
22.12.2022 15:25,1125,78.73,11.93,7.82
22.12.2022 15:20,1129,81.67,11.9,7.82
22.12.2022 15:15,1133,86.45,11.89,7.82
22.12.2022 15:10,1131,93.19,11.79,7.81
22.12.2022 15:05,1132,94.63,11.83,7.81
22.12.2022 15:00,1128,95.52,11.8,7.81
22.12.2022 14:55,1123,103.02,11.79,7.81
22.12.2022 14:50,1117,104.85,11.76,7.81
22.12.2022 14:45,1109,103.9,11.74,7.81
22.12.2022 14:40,1102,109.89,11.76,7.81
22.12.2022 14:35,1094,113.49,11.78,7.81
22.12.2022 14:30,1088,109.2,11.79,7.81
22.12.2022 14:25,1083,112.82,11.85,7.81
22.12.2022 14:20,1080,109.64,11.91,7.81
22.12.2022 14:15,1079,110.75,11.95,7.81
22.12.2022 14:10,1081,115.14,11.97,7.82
22.12.2022 14:05,1083,111.71,12,7.82
22.12.2022 14:00,1087,113.2,12.01,7.82
22.12.2022 13:55,1090,119.32,12.02,7.82
22.12.2022 13:50,1094,108.2,12.02,7.82
22.12.2022 13:45,1099,100.91,12.01,7.82
22.12.2022 13:40,1104,120.16,12,7.82
22.12.2022 13:35,1109,98.17,12,7.82
22.12.2022 13:30,1115,47.95,11.97,7.82
22.12.2022 13:25,1122,32.35,11.97,7.82
22.12.2022 13:20,1127,198.38,11.94,7.82
22.12.2022 13:15,1131,41.98,11.92,7.82
22.12.2022 13:10,1135,31.23,11.94,7.81
22.12.2022 13:05,1136,134.47,11.91,7.81
22.12.2022 13:00,1133,57.13,11.94,7.81
22.12.2022 12:55,1127,42.62,11.9,7.81
22.12.2022 12:50,1118,107.23,11.9,7.81
22.12.2022 12:45,1108,56.5,11.88,7.8
22.12.2022 12:40,1097,45.51,11.89,7.8
22.12.2022 12:35,1086,141.98,11.9,7.8
22.12.2022 12:30,1075,106.72,11.91,7.8
